,¿ù,ÀÏ,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,sum,year
2827,9,28,0,0,0,0,0,0.0,3.84,118.56,355.68,554.28,685.92,739.92,599.52,739.68,659.16,488.52,297.36,88.92,1.44,0.0,0.0,0.0,0.0,0.0,5369.799999999999,2020
2828,9,29,0,0,0,0,0,0.0,2.64,48.0,159.24,469.44,678.0,622.56,806.04,530.28,344.88,426.12,215.64,37.8,0.6,0.0,0.0,0.0,0.0,0.0,4379.24,2020
2829,9,30,0,0,0,0,0,0.0,1.56,94.2,292.92,488.28,633.6,566.52,569.28,590.88,577.44,442.2,238.32,63.36,0.6,0.0,0.0,0.0,0.0,0.0,4598.16,2020
2830,10,1,0,0,0,0,0,0.0,3.36,61.68,151.08,337.8,430.32,660.72,736.8,624.72,504.96,487.56,295.56,64.92,0.36,0.0,0.0,0.0,0.0,0.0,4370.84,2020
2831,10,2,0,0,0,0,0,0.0,1.56,87.96,242.52,491.4,654.48,540.0,261.72,502.44,380.16,456.96,204.24,60.96,0.0,0.0,0.0,0.0,0.0,0.0,3896.4,2020
2832,10,3,0,0,0,0,0,0.0,0.0,26.4,106.8,561.12,496.08,509.64,496.2,579.0,643.68,416.64,116.76,19.92,0.0,0.0,0.0,0.0,0.0,0.0,3985.24,2020
2833,10,4,0,0,0,0,0,0.0,0.0,3.72,60.36,129.0,161.52,301.68,230.04,119.52,44.28,39.0,20.16,12.48,0.0,0.0,0.0,0.0,0.0,0.0,1135.76,2020
2834,10,5,0,0,0,0,0,0.0,3.0,119.16,389.16,599.04,732.72,805.8,822.96,773.88,552.12,375.0,266.52,45.96,0.0,0.0,0.0,0.0,0.0,0.0,5500.32,2020
2835,10,6,0,0,0,0,0,0.0,2.88,124.92,395.88,603.12,706.32,758.88,819.6,744.72,684.6,525.96,269.16,57.48,0.0,0.0,0.0,0.0,0.0,0.0,5709.52,2020
2836,10,7,0,0,0,0,0,0.0,1.08,111.96,371.16,506.88,626.4,748.92,702.6,637.8,437.4,475.56,239.16,20.4,0.0,0.0,0.0,0.0,0.0,0.0,4896.32,2020
2837,10,8,0,0,0,0,0,0.0,2.16,121.44,385.32,588.0,717.72,790.08,791.88,755.64,659.4,508.56,285.24,63.36,0.0,0.0,0.0,0.0,0.0,0.0,5686.8,2020
2838,10,9,0,0,0,0,0,0.0,2.04,126.6,387.84,548.04,682.2,669.72,775.68,754.44,684.12,526.32,289.92,63.6,0.0,0.0,0.0,0.0,0.0,0.0,5529.52,2020
2839,10,10,0,0,0,0,0,0.0,1.2,109.68,344.88,561.24,680.88,742.08,752.28,743.76,638.52,490.08,281.88,53.76,0.0,0.0,0.0,0.0,0.0,0.0,5420.24,2020
2840,10,11,0,0,0,0,0,0.0,0.96,36.84,285.0,528.48,446.16,697.68,734.4,467.04,335.28,111.36,111.84,39.12,0.0,0.0,0.0,0.0,0.0,0.0,3815.16,2020
2841,10,12,0,0,0,0,0,0.0,2.16,53.64,223.8,340.32,555.84,714.0,779.16,763.2,633.48,426.48,199.32,21.6,0.0,0.0,0.0,0.0,0.0,0.0,4735.0,2020
2842,10,13,0,0,0,0,0,0.0,0.0,26.16,98.04,175.2,333.36,474.96,325.92,226.92,241.2,275.88,131.64,70.08,0.0,0.0,0.0,0.0,0.0,0.0,2402.3599999999997,2020
2843,10,14,0,0,0,0,0,0.0,0.0,39.0,327.36,771.48,464.04,816.12,893.16,949.92,962.28,702.72,359.52,59.04,0.0,0.0,0.0,0.0,0.0,0.0,6368.639999999999,2020
2844,10,15,0,0,0,0,0,0.0,0.0,46.2,195.0,508.92,1090.44,1180.08,1202.52,834.24,579.84,436.2,75.72,15.6,0.0,0.0,0.0,0.0,0.0,0.0,6189.76,2020
2845,10,16,0,0,0,0,0,0.0,0.36,25.92,68.28,153.0,174.36,342.0,219.0,213.84,329.64,152.16,37.44,3.24,0.0,0.0,0.0,0.0,0.0,0.0,1745.24,2020
2846,10,17,0,0,0,0,0,0.0,0.6,93.96,305.52,521.04,671.16,750.72,746.52,688.32,625.08,474.12,239.28,35.88,0.0,0.0,0.0,0.0,0.0,0.0,5179.200000000001,2020
2847,10,18,0,0,0,0,0,0.0,0.6,80.04,325.2,549.0,665.4,637.68,738.0,667.08,629.52,425.64,135.48,16.2,0.0,0.0,0.0,0.0,0.0,0.0,4897.84,2020
2848,10,19,0,0,0,0,0,0.0,0.0,32.16,207.0,338.76,785.16,919.2,1098.6,1080.84,853.2,593.76,261.96,40.68,0.0,0.0,0.0,0.0,0.0,0.0,6240.32,2020
2849,10,20,0,0,0,0,0,0.0,0.12,72.96,323.4,549.6,816.12,1099.32,1110.72,1059.36,905.4,618.6,299.88,34.68,0.0,0.0,0.0,0.0,0.0,0.0,6920.16,2020
2850,10,21,0,0,0,0,0,0.0,0.0,23.4,89.04,183.48,187.8,102.36,144.24,59.28,68.52,44.64,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.48,2020
2851,10,22,0,0,0,0,0,0.0,0.0,42.48,171.84,198.48,387.96,600.12,327.24,397.2,277.2,220.92,114.6,33.6,0.0,0.0,0.0,0.0,0.0,0.0,2803.64,2020
2852,10,23,0,0,0,0,0,0.0,0.0,52.44,405.84,550.68,1086.96,1067.76,1219.2,1169.04,758.52,580.68,113.64,24.12,0.0,0.0,0.0,0.0,0.0,0.0,7061.88,2020
2853,10,24,0,0,0,0,0,0.0,0.0,75.72,455.52,721.2,1138.92,1264.08,1302.24,1234.92,1071.84,803.04,396.6,29.28,0.0,0.0,0.0,0.0,0.0,0.0,8527.36,2020
2854,10,25,0,0,0,0,0,0.0,0.36,102.12,426.84,832.32,1044.84,1079.76,899.16,763.92,555.36,303.36,242.76,18.24,0.0,0.0,0.0,0.0,0.0,0.0,6304.039999999999,2020
2855,10,26,0,0,0,0,0,0.0,0.0,100.68,538.08,779.16,872.64,1182.12,1142.64,1081.2,794.88,495.6,147.12,29.28,0.0,0.0,0.0,0.0,0.0,0.0,7199.4,2020
2856,10,27,0,0,0,0,0,0.0,0.0,66.72,310.32,588.36,847.08,979.68,1017.48,932.04,838.68,467.04,199.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,6306.4,2020
2857,10,28,0,0,0,0,0,0.0,0.0,15.24,67.92,235.92,457.56,400.32,493.68,505.68,411.84,666.36,347.04,12.72,0.0,0.0,0.0,0.0,0.0,0.0,3652.2799999999997,2020
2858,10,29,0,0,0,0,0,0.0,0.0,95.04,561.36,903.96,1077.96,1106.4,1031.76,1133.04,881.16,720.12,274.32,18.12,0.0,0.0,0.0,0.0,0.0,0.0,7842.24,2020
2859,10,30,0,0,0,0,0,0.0,0.0,78.6,493.32,853.8,1064.88,1174.68,1181.04,1086.6,931.08,660.96,228.96,11.76,0.0,0.0,0.0,0.0,0.0,0.0,7805.68,2020
2860,10,31,0,0,0,0,0,0.0,0.0,69.96,447.6,799.08,1022.28,1157.76,1161.12,1070.76,923.28,451.32,242.64,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7401.8,2020
2861,11,1,0,0,0,0,0,0.0,0.0,0.84,63.72,75.36,66.72,97.56,117.36,84.12,61.08,69.48,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.44,2020
2862,11,2,0,0,0,0,0,0.0,0.0,18.48,119.28,178.32,238.32,526.08,782.04,801.0,559.2,426.12,197.88,13.32,0.0,0.0,0.0,0.0,0.0,0.0,3873.04,2020
2863,11,3,0,0,0,0,0,0.0,0.0,54.96,459.24,891.96,1021.44,1025.64,1025.28,951.6,733.68,499.68,147.6,9.72,0.0,0.0,0.0,0.0,0.0,0.0,6834.8,2020
2864,11,4,0,0,0,0,0,0.0,0.0,51.96,479.52,902.4,1067.88,1240.08,1273.8,1217.28,1044.84,769.8,241.8,9.48,0.0,0.0,0.0,0.0,0.0,0.0,8313.84,2020
2865,11,5,0,0,0,0,0,0.0,0.0,37.32,217.44,809.76,987.12,1171.44,816.12,547.68,416.04,245.28,164.76,3.84,0.0,0.0,0.0,0.0,0.0,0.0,5432.799999999999,2020
2866,11,6,0,0,0,0,0,0.0,0.0,10.92,24.12,41.52,111.12,104.4,142.68,153.36,117.12,82.92,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.7600000000001,2020
2867,11,7,0,0,0,0,0,0.0,0.0,11.28,83.64,217.8,552.0,940.2,961.8,948.0,794.4,515.88,117.96,7.56,0.0,0.0,0.0,0.0,0.0,0.0,5168.52,2020
2868,11,8,0,0,0,0,0,0.0,0.0,38.28,366.96,754.08,831.84,1124.88,1221.96,1182.36,1036.92,727.8,198.96,6.12,0.0,0.0,0.0,0.0,0.0,0.0,7509.16,2020
2869,11,9,0,0,0,0,0,0.0,0.0,25.44,403.56,894.48,1125.6,1244.28,1263.84,1179.36,1014.24,695.4,174.6,4.92,0.0,0.0,0.0,0.0,0.0,0.0,8045.719999999999,2020
2870,11,10,0,0,0,0,0,0.0,0.0,30.12,350.88,853.8,1116.36,1207.2,1229.52,1176.0,1021.8,704.04,181.08,5.52,0.0,0.0,0.0,0.0,0.0,0.0,7897.32,2020
2871,11,11,0,0,0,0,0,0.0,0.0,26.64,350.64,822.0,1037.4,1172.16,1179.48,1098.84,932.52,608.16,157.2,6.12,0.0,0.0,0.0,0.0,0.0,0.0,7413.16,2020
2872,11,12,0,0,0,0,0,0.0,0.0,23.52,333.12,842.28,1044.12,1136.52,1150.08,1093.8,938.52,598.68,152.64,6.24,0.0,0.0,0.0,0.0,0.0,0.0,7342.52,2020
2873,11,13,0,0,0,0,0,0.0,0.0,24.12,307.56,762.72,988.08,1109.04,1085.52,995.28,828.48,479.76,126.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,6736.8,2020
2874,11,14,0,0,0,0,0,0.0,0.0,26.76,244.08,684.24,940.44,1039.32,1070.16,1014.6,866.52,430.8,157.8,5.28,0.0,0.0,0.0,0.0,0.0,0.0,6505.0,2020
2875,11,15,0,0,0,0,0,0.0,0.0,19.08,292.32,698.28,892.2,1081.08,1119.36,1047.72,900.72,555.84,139.56,5.76,0.0,0.0,0.0,0.0,0.0,0.0,6777.92,2020
2876,11,16,0,0,0,0,0,0.0,0.0,15.0,284.28,773.16,1022.4,1102.92,1010.76,957.12,819.96,390.84,93.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,6497.880000000001,2020
2877,11,17,0,0,0,0,0,0.0,0.0,1.44,65.16,477.72,561.84,819.48,967.56,933.96,360.96,75.84,42.36,3.84,0.0,0.0,0.0,0.0,0.0,0.0,4338.16,2020
2878,11,18,0,0,0,0,0,0.0,0.0,8.76,73.32,240.36,659.88,438.24,201.48,183.24,134.4,77.28,30.96,0.72,0.0,0.0,0.0,0.0,0.0,0.0,2077.64,2020
2879,11,19,0,0,0,0,0,0.0,0.0,1.08,12.72,22.08,27.12,116.04,61.32,61.56,39.72,33.72,21.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.84,2020
2880,11,20,0,0,0,0,0,0.0,0.0,0.0,26.88,78.96,119.28,142.8,119.64,77.88,52.2,44.52,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.52,2020
2881,11,21,0,0,0,0,0,0.0,0.0,12.72,206.76,684.24,1038.36,1141.44,1079.64,664.56,526.92,156.36,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5568.2,2020
2882,11,22,0,0,0,0,0,0.0,0.0,0.0,53.16,130.68,183.6,156.48,104.4,78.48,38.4,24.48,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.36,2020
2883,11,23,0,0,0,0,0,0.0,0.0,0.0,26.76,57.24,124.92,169.56,377.16,282.36,665.16,431.4,89.04,2.04,0.0,0.0,0.0,0.0,0.0,0.0,2259.64,2020
2884,11,24,0,0,0,0,0,0.0,0.0,8.88,132.48,438.96,342.6,1017.48,1253.64,1182.6,1034.4,508.68,80.04,2.16,0.0,0.0,0.0,0.0,0.0,0.0,6036.92,2020
2885,11,25,0,0,0,0,0,0.0,0.0,10.56,181.92,657.84,1050.6,1162.68,1172.16,1133.04,955.92,465.84,80.52,2.64,0.0,0.0,0.0,0.0,0.0,0.0,6909.719999999999,2020
2886,11,26,0,0,0,0,0,0.0,0.0,7.44,107.64,312.36,746.04,1016.76,1022.16,808.8,731.28,351.0,87.36,1.2,0.0,0.0,0.0,0.0,0.0,0.0,5229.04,2020
2887,11,27,0,0,0,0,0,0.0,0.0,6.36,102.12,459.24,251.76,180.24,172.68,88.56,348.6,107.16,26.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.0,2020
2888,11,28,0,0,0,0,0,0.0,0.0,4.56,66.36,107.88,383.16,945.36,889.8,975.24,585.48,161.16,38.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4196.52,2020
2889,11,29,0,0,0,0,0,0.0,0.0,2.52,89.88,271.2,508.8,293.4,333.72,352.68,348.96,245.52,71.52,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2020
2890,11,30,0,0,0,0,0,0.0,0.0,7.8,113.52,265.44,957.24,1159.32,852.24,631.8,947.4,413.76,70.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,5461.52,2020
2891,12,1,0,0,0,0,0,0.0,0.0,9.36,133.92,552.84,1041.36,1194.84,1220.52,1148.88,886.68,423.84,67.68,2.88,0.0,0.0,0.0,0.0,0.0,0.0,6695.8,2020
2892,12,2,0,0,0,0,0,0.0,0.0,6.96,106.44,229.92,494.64,532.92,393.6,857.52,936.6,464.52,54.96,2.4,0.0,0.0,0.0,0.0,0.0,0.0,4094.4799999999996,2020
2893,12,3,0,0,0,0,0,0.0,0.0,0.0,32.28,92.88,702.96,931.56,1069.8,1058.64,864.48,430.56,55.44,2.76,0.0,0.0,0.0,0.0,0.0,0.0,5256.360000000001,2020
2894,12,4,0,0,0,0,0,0.0,0.0,14.64,145.08,436.8,853.44,793.32,582.72,643.08,550.56,296.64,50.88,2.4,0.0,0.0,0.0,0.0,0.0,0.0,4385.56,2020
2895,12,5,0,0,0,0,0,0.0,0.0,10.92,147.84,489.24,939.48,1085.04,1017.36,501.12,759.72,427.44,63.6,1.68,0.0,0.0,0.0,0.0,0.0,0.0,5460.4400000000005,2020
2896,12,6,0,0,0,0,0,0.0,0.0,7.32,93.96,534.48,926.28,1108.2,1154.76,1135.8,885.36,426.96,48.24,2.4,0.0,0.0,0.0,0.0,0.0,0.0,6341.76,2020
2897,12,7,0,0,0,0,0,0.0,0.0,0.0,7.92,18.96,60.72,395.76,811.8,783.84,315.36,115.8,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536.6,2020
2898,12,8,0,0,0,0,0,0.0,0.0,6.36,98.16,246.24,717.12,733.8,667.68,302.16,172.44,144.72,54.12,1.68,0.0,0.0,0.0,0.0,0.0,0.0,3164.4800000000005,2020
2899,12,9,0,0,0,0,0,0.0,0.0,6.24,82.08,549.96,969.84,1197.24,1216.32,1146.72,844.32,384.24,52.68,1.92,0.0,0.0,0.0,0.0,0.0,0.0,6472.5599999999995,2020
2900,12,10,0,0,0,0,0,0.0,0.0,0.0,5.16,42.84,150.96,183.84,204.48,423.96,357.0,302.16,69.72,2.64,0.0,0.0,0.0,0.0,0.0,0.0,1764.7600000000002,2020
2901,12,11,0,0,0,0,0,0.0,0.0,3.6,43.44,366.48,522.0,458.76,284.52,370.92,63.84,44.28,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2188.04,2020
2902,12,12,0,0,0,0,0,0.0,0.0,1.68,94.68,397.56,747.84,961.92,1071.24,1028.64,842.28,416.04,66.24,2.28,0.0,0.0,0.0,0.0,0.0,0.0,5654.400000000001,2020
2903,12,13,0,0,0,0,0,0.0,0.0,2.4,75.84,209.28,337.8,476.52,420.84,392.76,258.72,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.7599999999998,2020
2904,12,14,0,0,0,0,0,0.0,0.0,0.0,22.32,32.52,54.12,159.24,336.0,358.44,241.56,121.92,55.8,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1408.7600000000002,2020
2905,12,15,0,0,0,0,0,0.0,0.0,0.84,25.08,422.28,920.04,1180.8,1185.36,1202.28,857.52,439.2,48.24,2.76,0.0,0.0,0.0,0.0,0.0,0.0,6311.4,2020
2906,12,16,0,0,0,0,0,0.0,0.0,3.36,58.92,497.16,899.88,1001.88,1004.52,1157.4,888.84,432.84,53.04,2.64,0.0,0.0,0.0,0.0,0.0,0.0,6028.4800000000005,2020
2907,12,17,0,0,0,0,0,0.0,0.0,1.68,40.08,486.96,895.68,1176.72,1228.32,970.2,812.88,477.48,56.64,3.96,0.0,0.0,0.0,0.0,0.0,0.0,6179.6,2020
2908,12,18,0,0,0,0,0,0.0,0.0,3.0,84.36,417.36,696.36,672.96,482.76,604.8,359.28,162.48,42.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3559.56,2020
2909,12,19,0,0,0,0,0,0.0,0.0,0.6,48.84,488.28,926.28,1272.0,1316.16,1251.48,923.04,524.28,55.8,2.76,0.0,0.0,0.0,0.0,0.0,0.0,6840.52,2020
2910,12,20,0,0,0,0,0,0.0,0.0,2.88,60.84,185.28,370.56,808.32,654.72,350.76,261.12,178.92,118.8,4.92,0.0,0.0,0.0,0.0,0.0,0.0,3029.12,2020
2911,12,21,0,0,0,0,0,0.0,0.0,0.96,29.28,224.4,386.28,767.16,718.2,638.64,637.56,164.28,60.72,3.36,0.0,0.0,0.0,0.0,0.0,0.0,3663.84,2020
2912,12,22,0,0,0,0,0,0.0,0.0,0.0,18.84,77.52,301.32,656.4,855.48,825.6,635.04,265.2,88.8,4.56,0.0,0.0,0.0,0.0,0.0,0.0,3762.76,2020
2913,12,23,0,0,0,0,0,0.0,0.0,1.92,61.56,193.92,297.84,182.52,515.64,405.12,563.52,338.52,64.92,1.68,0.0,0.0,0.0,0.0,0.0,0.0,2662.16,2020
2914,12,24,0,0,0,0,0,0.0,0.0,0.12,61.8,246.12,606.12,989.76,1142.76,1052.04,721.2,382.92,79.92,5.04,0.0,0.0,0.0,0.0,0.0,0.0,5323.8,2020
2915,12,25,0,0,0,0,0,0.0,0.0,0.36,73.44,159.96,771.48,956.4,960.0,623.04,865.8,156.48,77.16,4.92,0.0,0.0,0.0,0.0,0.0,0.0,4686.04,2020
2916,12,26,0,0,0,0,0,0.0,0.0,1.92,70.68,404.28,773.16,1083.0,1117.8,1063.2,811.44,407.52,86.52,8.64,0.0,0.0,0.0,0.0,0.0,0.0,5866.16,2020
2917,12,27,0,0,0,0,0,0.0,0.0,0.0,19.08,55.08,72.48,88.08,108.96,80.64,84.48,45.84,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.56,2020
2918,12,28,0,0,0,0,0,0.0,0.0,0.0,36.0,136.08,234.96,402.12,947.28,1141.8,897.6,444.12,70.32,5.88,0.0,0.0,0.0,0.0,0.0,0.0,4356.16,2020
2919,12,29,0,0,0,0,0,0.0,0.0,0.48,37.8,126.0,548.16,836.52,162.96,60.6,39.48,13.32,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.12,2020
2920,12,30,0,0,0,0,0,0.0,0.0,0.12,53.52,94.92,483.12,751.2,378.36,565.08,359.28,231.6,57.36,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3018.36,2020
2921,12,31,0,0,0,0,0,0.0,0.0,0.0,9.0,189.48,782.04,931.2,431.52,354.24,87.96,221.28,56.76,3.24,0.0,0.0,0.0,0.0,0.0,0.0,3109.7200000000003,2020
2922,1,1,0,0,0,0,0,0.0,0.0,0.0,25.2,323.28,564.0,442.44,563.88,252.24,477.84,258.72,108.36,6.24,0.0,0.0,0.0,0.0,0.0,0.0,3024.2,2021
2923,1,2,0,0,0,0,0,0.0,0.0,0.0,14.52,134.64,686.88,1114.2,966.48,810.12,893.28,517.32,100.44,6.24,0.0,0.0,0.0,0.0,0.0,0.0,5247.12,2021
2924,1,3,0,0,0,0,0,0.0,0.0,0.12,59.76,388.92,763.92,1042.08,897.96,362.88,223.56,94.32,36.48,0.96,0.0,0.0,0.0,0.0,0.0,0.0,3874.96,2021
2925,1,4,0,0,0,0,0,0.0,0.0,1.32,77.28,401.64,770.04,1030.2,1092.84,1043.64,697.56,252.96,120.12,12.48,0.0,0.0,0.0,0.0,0.0,0.0,5505.08,2021
2926,1,5,0,0,0,0,0,0.0,0.0,0.6,79.44,267.6,373.8,316.56,266.28,220.32,182.16,123.24,73.2,2.64,0.0,0.0,0.0,0.0,0.0,0.0,1911.8400000000001,2021
2927,1,6,0,0,0,0,0,0.0,0.0,0.0,15.0,220.68,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.28000000000003,2021
2928,1,7,0,0,0,0,0,0.0,0.0,0.0,23.64,94.68,162.12,327.6,413.76,133.56,93.0,78.36,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.28,2021
2929,1,8,0,0,0,0,0,0.0,0.0,0.0,2.04,30.48,79.44,116.64,145.56,155.04,165.72,155.88,50.28,3.24,0.0,0.0,0.0,0.0,0.0,0.0,913.3199999999999,2021
2930,1,9,0,0,0,0,0,0.0,0.0,0.0,2.16,55.2,142.68,318.36,890.88,1250.88,1093.32,474.24,116.04,3.12,0.0,0.0,0.0,0.0,0.0,0.0,4356.88,2021
2931,1,10,0,0,0,0,0,0.0,0.0,0.36,54.72,335.52,511.8,599.04,761.04,594.96,715.2,256.32,84.48,11.04,0.0,0.0,0.0,0.0,0.0,0.0,3935.4800000000005,2021
2932,1,11,0,0,0,0,0,0.0,0.0,0.0,28.68,179.16,324.6,419.28,411.36,303.72,238.8,154.44,55.44,6.36,0.0,0.0,0.0,0.0,0.0,0.0,2133.84,2021
2933,1,12,0,0,0,0,0,0.0,0.0,0.0,47.88,298.56,700.56,1002.48,943.32,783.24,192.12,235.32,157.68,19.92,0.0,0.0,0.0,0.0,0.0,0.0,4394.08,2021
2934,1,13,0,0,0,0,0,0.0,0.0,0.36,77.04,387.72,764.52,960.24,1068.0,1048.08,892.68,482.4,183.6,16.92,0.0,0.0,0.0,0.0,0.0,0.0,5895.56,2021
2935,1,14,0,0,0,0,0,0.0,0.0,0.96,0.6,177.12,558.96,1003.68,1018.32,969.6,831.48,458.52,155.64,17.16,0.0,0.0,0.0,0.0,0.0,0.0,5207.04,2021
2936,1,15,0,0,0,0,0,0.0,0.0,0.96,51.0,352.56,636.6,595.44,430.32,456.6,298.08,212.88,68.88,9.24,0.0,0.0,0.0,0.0,0.0,0.0,3128.56,2021
2937,1,16,0,0,0,0,0,0.0,0.0,0.0,21.96,69.36,227.4,755.52,786.96,584.52,277.2,115.44,38.04,0.84,0.0,0.0,0.0,0.0,0.0,0.0,2894.24,2021
2938,1,17,0,0,0,0,0,0.0,0.0,0.0,19.56,345.6,840.96,900.12,1140.96,1233.48,1176.0,679.2,243.0,18.84,0.0,0.0,0.0,0.0,0.0,0.0,6615.72,2021
2939,1,18,0,0,0,0,0,0.0,0.0,0.0,4.44,28.56,424.08,621.6,465.24,673.68,392.88,314.4,182.76,20.88,0.0,0.0,0.0,0.0,0.0,0.0,3147.5200000000004,2021
2940,1,19,0,0,0,0,0,0.0,0.0,1.8,64.2,567.96,1070.76,1240.44,1313.16,1294.08,1160.64,781.92,278.16,17.28,0.0,0.0,0.0,0.0,0.0,0.0,7810.4,2021
2941,1,20,0,0,0,0,0,0.0,0.0,1.92,69.6,567.36,1017.0,1176.84,1197.6,1104.36,952.32,547.92,212.4,21.6,0.0,0.0,0.0,0.0,0.0,0.0,6889.92,2021
2942,1,21,0,0,0,0,0,0.0,0.0,1.92,78.48,281.04,401.04,497.28,115.68,108.96,34.32,37.92,28.08,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1608.52,2021
2943,1,22,0,0,0,0,0,0.0,0.0,0.0,25.68,42.72,73.8,95.88,88.32,99.24,89.28,63.84,25.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,627.08,2021
2944,1,23,0,0,0,0,0,0.0,0.0,0.0,6.36,17.64,67.56,62.52,107.88,51.48,45.48,61.68,29.4,1.56,0.0,0.0,0.0,0.0,0.0,0.0,475.56,2021
2945,1,24,0,0,0,0,0,0.0,0.0,2.04,90.6,501.24,869.64,1079.64,703.32,772.44,919.56,545.16,208.56,21.12,0.0,0.0,0.0,0.0,0.0,0.0,5738.32,2021
2946,1,25,0,0,0,0,0,0.0,0.0,3.0,117.24,521.76,856.56,1093.56,1201.08,1166.76,998.88,786.6,269.52,32.64,0.0,0.0,0.0,0.0,0.0,0.0,7073.6,2021
2947,1,26,0,0,0,0,0,0.0,0.0,0.0,5.88,28.32,78.24,118.44,138.72,258.36,185.04,173.64,157.8,9.84,0.0,0.0,0.0,0.0,0.0,0.0,1181.28,2021
2948,1,27,0,0,0,0,0,0.0,0.0,3.12,129.0,605.16,1046.52,1226.52,1297.92,1252.8,762.72,404.28,146.4,37.92,0.0,0.0,0.0,0.0,0.0,0.0,6940.360000000001,2021
2949,1,28,0,0,0,0,0,0.0,0.0,2.76,126.48,530.76,715.44,565.68,201.36,595.92,842.64,230.28,156.6,17.16,0.0,0.0,0.0,0.0,0.0,0.0,4014.08,2021
2950,1,29,0,0,0,0,0,0.0,0.0,0.84,64.08,338.28,558.6,943.32,1112.4,1113.96,1031.4,891.96,364.56,36.6,0.0,0.0,0.0,0.0,0.0,0.0,6486.0,2021
2951,1,30,0,0,0,0,0,0.0,0.0,3.84,116.28,425.16,714.12,1011.6,671.88,758.76,749.88,581.52,137.52,45.48,0.0,0.0,0.0,0.0,0.0,0.0,5247.04,2021
2952,1,31,0,0,0,0,0,0.0,0.0,4.8,100.32,381.72,843.72,967.32,1086.24,840.84,602.88,326.52,142.92,33.72,0.0,0.0,0.0,0.0,0.0,0.0,5363.0,2021
2953,2,1,0,0,0,0,0,0.0,0.0,0.0,2.76,68.16,72.36,117.6,105.0,112.68,160.44,118.44,58.56,11.52,0.0,0.0,0.0,0.0,0.0,0.0,830.52,2021
2954,2,2,0,0,0,0,0,0.0,0.0,5.52,174.36,640.2,1031.04,1286.04,1307.76,1300.56,1010.4,656.52,370.92,57.72,0.0,0.0,0.0,0.0,0.0,0.0,7845.04,2021
2955,2,3,0,0,0,0,0,0.0,0.0,6.0,186.72,739.08,1056.84,1200.48,1244.64,1191.48,1022.04,739.08,310.2,27.12,0.0,0.0,0.0,0.0,0.0,0.0,7728.679999999999,2021
2956,2,4,0,0,0,0,0,0.0,0.0,5.76,198.6,708.72,1069.44,1266.96,1337.16,1338.24,1083.36,705.24,567.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,8347.68,2021
2957,2,5,0,0,0,0,0,0.0,0.0,5.76,116.64,410.04,689.04,400.44,420.72,284.52,278.64,172.44,71.88,21.36,0.0,0.0,0.0,0.0,0.0,0.0,2878.48,2021
2958,2,6,0,0,0,0,0,0.0,0.0,8.4,171.84,313.08,430.8,602.88,399.6,307.32,900.72,716.28,335.04,55.08,0.0,0.0,0.0,0.0,0.0,0.0,4249.04,2021
2959,2,7,0,0,0,0,0,0.0,0.0,2.28,103.44,406.44,668.88,896.52,1044.0,1039.92,990.36,762.6,408.72,78.48,0.0,0.0,0.0,0.0,0.0,0.0,6410.64,2021
2960,2,8,0,0,0,0,0,0.0,0.0,8.76,238.44,768.96,1117.32,1308.96,1391.16,1371.6,1173.6,924.96,571.68,94.44,0.0,0.0,0.0,0.0,0.0,0.0,8979.88,2021
